GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
1458,478,2,1201,51,0,5,1,0,0,0,60,2
1458,478,2,1201,51,0,5,1,0,2,1,62,2
550,333,2,1240,18,0,5,1,0,0,1,65,2
1545,359,2,1410,10,0,5,1,11,0,1,51,2
404,465,3,2100,51,0,1,1,0,0,1,31,2
785,808,2,1210,25,0,5,1,11,0,1,31,1
1403,1204,3,830,12,0,5,1,0,0,1,69,2
1304,621,2,1145,51,0,5,1,9,0,1,26,1
898,968,2,1308,51,0,5,1,0,2,1,22,2
898,968,2,1308,51,0,5,1,0,2,1,4,2
898,968,2,1308,51,0,5,1,0,0,0,24,2
392,1412,2,1430,51,0,5,1,0,2,0,57,2
108,1514,3,1100,51,3,5,5,0,0,0,50,2
108,1514,3,1100,51,3,5,5,0,2,1,37,2
6,1465,2,1313,51,3,5,5,0,0,1,79,2
6,1465,2,1313,51,3,5,5,0,2,0,80,2
1284,32,2,1025,5,3,5,5,0,0,1,56,2
1072,914,3,1100,51,3,5,5,0,0,0,81,2
692,339,1,1417,51,0,5,1,0,1,0,28,2
1196,1490,2,1635,5,3,5,1,0,0,0,29,2
1,1501,2,1655,51,3,5,5,0,0,1,58,1
1,1501,2,1655,51,3,5,5,0,0,0,65,2
12,1493,2,915,4,3,5,5,0,0,0,63,2
620,743,1,2202,51,3,2,5,0,1,1,53,1
1143,9,2,745,48,0,5,1,0,0,1,28,2
1425,653,2,845,43,0,5,1,0,0,1,19,2
958,610,1,930,51,0,5,1,14,2,1,18,2
958,610,1,930,51,0,5,1,14,2,0,18,2
378,605,1,1205,51,0,5,1,0,1,0,28,2
829,791,2,740,51,0,5,1,11,0,1,22,2
416,65,2,1855,18,0,1,1,11,0,1,8,1
1528,246,2,140,51,0,2,1,9,0,1,35,1
115,1090,2,1900,51,0,1,1,0,0,1,32,2
1398,1191,2,1527,7,0,5,1,0,2,0,29,2
289,796,1,1310,51,0,5,1,11,1,1,78,2
504,55,2,1845,18,0,1,1,0,2,0,8,2
936,801,2,1300,51,0,5,1,0,0,0,51,2
559,844,2,1706,47,0,1,1,0,0,1,26,2
645,1244,2,1730,43,0,1,1,11,0,1,40,1
645,1244,2,1730,43,0,1,1,9,0,1,18,2
1358,573,1,1839,51,0,1,1,0,1,1,9,2
194,1383,2,1700,51,0,1,1,0,0,0,18,2
194,1383,2,1700,51,0,1,1,0,2,1,18,2
173,350,2,2055,51,0,2,1,0,0,0,79,2
1445,703,2,16,51,0,2,1,15,2,0,17,2
1445,703,2,16,51,0,2,1,15,2,0,16,2
207,654,3,1327,16,0,5,1,0,0,1,23,2
517,1112,2,1342,25,0,5,1,11,0,0,20,2
1035,1118,2,1538,51,0,5,1,0,2,0,58,2
1319,373,2,1735,51,0,1,1,0,0,1,65,2
1319,373,2,1735,51,0,1,1,0,0,0,22,2
805,564,2,845,51,0,5,1,11,0,1,36,2
1248,835,2,1601,43,0,5,1,0,0,0,51,2
53,1440,1,1731,51,0,1,1,0,1,0,25,2
257,1035,1,1850,51,0,1,1,0,1,0,10,2
382,1321,2,1840,51,0,1,1,11,0,1,20,2
155,932,2,1930,51,0,1,1,0,0,0,26,2
619,230,2,2000,19,0,1,1,11,0,1,41,2
1025,167,2,2209,51,0,2,1,11,0,1,20,2
1041,342,1,820,51,0,5,1,0,1,1,33,2
268,1037,1,1505,51,0,5,1,15,1,1,15,2
315,1224,1,24,47,3,2,5,0,0,1,43,2
777,434,1,2330,50,0,2,1,0,1,1,49,2
516,976,2,2100,51,0,1,1,11,0,1,26,2
46,1423,1,2137,51,0,1,1,0,1,0,11,2
1387,1459,1,730,51,0,1,1,0,1,0,14,2
1255,437,2,1630,10,0,5,1,11,0,1,20,2
1216,774,2,1630,51,0,5,1,11,0,1,11,2
162,913,1,1700,51,0,1,1,0,1,0,4,2
643,446,2,1650,51,0,5,1,0,0,0,29,2
798,597,1,1806,51,0,1,1,14,1,1,24,2
798,597,1,1806,51,0,1,1,14,1,0,25,2
150,899,2,757,42,0,5,1,0,0,1,20,2
150,899,2,757,42,0,5,1,0,0,0,33,2
148,700,2,1055,51,0,5,1,11,0,1,38,2
1560,1056,1,1221,0,0,5,1,4,0,1,23,1
1315,739,2,1435,43,0,5,1,9,0,1,28,1
1238,1000,1,2220,51,0,2,1,0,1,1,6,2
487,1160,3,2345,25,0,2,1,5,0,1,23,2
866,592,1,1945,51,0,1,1,11,1,0,35,2
1107,1173,2,1429,51,0,5,1,0,0,1,43,2
678,1043,1,1520,51,0,5,1,0,1,0,5,1
1557,1518,2,1550,51,0,5,1,11,0,1,43,2
304,424,2,1805,6,0,1,1,0,0,1,43,2
509,622,1,943,51,0,5,1,11,0,1,34,2
509,622,1,943,51,0,5,1,11,1,0,25,2
144,448,1,130,51,0,1,1,0,1,1,37,1
653,1255,2,1820,51,0,1,1,0,0,1,31,2
1497,1558,2,1831,2,0,1,1,4,0,1,45,1
647,387,1,1940,51,0,1,1,0,1,1,8,2
1193,50,4,835,48,3,5,5,0,0,1,46,2
1099,205,1,1045,51,0,5,1,0,1,0,43,2
55,1524,2,720,51,0,1,1,0,0,0,43,2
55,1524,2,720,51,0,1,1,0,2,1,4,2
1170,1165,2,845,51,0,5,1,11,0,1,54,2
1007,599,2,2010,5,0,1,1,0,0,0,26,2
666,368,1,1419,51,0,5,1,0,1,1,92,1
659,242,2,1630,51,0,5,1,11,0,0,45,1
1391,1015,2,1635,12,0,5,1,11,0,1,12,2
1243,1356,2,955,51,0,5,1,0,0,0,36,2
1243,1356,2,955,51,0,5,1,13,0,1,75,2
527,214,2,1053,6,0,5,1,0,0,1,73,2
527,214,2,1053,6,0,5,1,0,2,0,74,2
517,472,3,1555,51,0,5,1,0,0,1,48,2
1437,778,2,1700,51,0,1,1,11,0,1,11,2
1230,1408,3,2142,7,0,2,1,9,0,1,45,1
1230,1408,3,2142,7,0,2,1,9,0,1,39,2
1436,894,2,2201,51,0,2,1,1,0,1,64,2
1131,1092,1,1400,2,0,5,1,0,1,1,23,2
980,576,1,451,19,0,1,1,0,1,0,24,2
216,115,3,1606,15,0,5,1,0,2,0,13,2
216,115,3,1606,15,0,5,1,0,2,1,10,2
216,115,3,1606,15,0,5,1,0,2,0,19,2
216,115,3,1606,15,0,5,1,0,2,0,1,2
179,1126,2,1705,42,0,1,1,0,0,1,17,2
983,790,2,2249,51,0,2,1,9,0,1,23,2
750,271,1,1750,51,0,1,1,0,1,1,20,2
275,77,1,800,30,0,5,1,0,1,1,32,2
63,1545,2,920,24,0,5,1,11,0,0,57,1
373,611,2,1231,51,0,5,1,11,0,1,34,1
1293,1144,2,1602,51,0,5,1,0,2,0,40,2
871,388,2,1650,50,0,5,1,10,0,1,44,2
1063,1183,2,750,43,0,5,1,11,0,1,28,2
403,918,2,1710,23,0,1,1,11,0,1,33,2
1225,91,2,740,5,0,5,1,0,0,1,18,2
1359,912,2,1230,51,0,5,1,0,0,0,45,2
1440,1084,2,1900,51,0,1,1,11,0,0,59,1
761,671,1,1305,51,0,5,1,14,2,0,50,2
433,338,2,845,6,0,5,1,11,0,1,37,2
285,525,2,1732,51,0,1,1,4,0,1,18,2
922,438,2,1430,51,0,5,1,0,0,0,42,2
922,438,2,1430,51,0,5,1,0,2,0,12,2
1135,268,1,2125,5,0,1,1,0,0,1,23,2
1135,268,1,2125,5,0,1,1,0,2,0,18,2
1135,268,1,2125,5,0,1,1,0,2,1,24,2
496,490,2,1135,39,0,5,1,14,2,0,54,2
496,490,2,1135,39,0,5,1,14,2,0,33,2
422,634,2,1554,51,0,5,1,11,0,0,7,2
407,659,2,1635,16,0,5,1,11,0,1,27,2
1371,1318,2,800,51,0,5,1,11,0,1,50,2
1400,81,2,1905,14,0,1,1,0,0,1,63,2
1400,81,2,1905,14,0,1,1,0,0,1,36,2
1355,1351,2,1715,2,0,1,1,0,0,0,42,1
999,428,2,1052,5,3,5,3,0,0,0,33,2
999,428,2,1052,5,3,5,3,0,0,0,33,2
999,428,2,1052,5,3,5,3,0,2,0,62,2
1261,432,2,1301,10,0,5,1,0,0,1,49,2
807,1536,2,1602,51,0,5,1,10,0,1,31,2
1073,960,1,830,51,0,5,1,0,1,1,9,2
185,1515,2,917,23,0,5,1,14,2,0,23,2
273,493,1,1122,6,3,5,1,0,0,1,18,2
466,282,2,1250,6,0,5,1,0,0,0,27,2
466,282,2,1250,6,0,5,1,0,2,0,1,2
431,637,2,1530,51,3,5,1,11,0,0,8,2
591,536,2,800,2,3,5,5,0,0,0,27,2
648,195,2,413,51,3,4,5,0,0,0,37,2
1327,258,2,900,48,3,5,5,0,0,0,25,2
58,1469,2,1130,51,0,5,1,11,0,1,15,2
1530,1513,1,2240,0,3,0,5,0,0,1,63,2
90,953,4,2330,51,3,2,1,0,0,1,27,2
90,953,4,2330,51,3,2,1,0,2,0,23,1
891,384,3,932,19,0,5,1,13,0,1,58,2
896,613,2,1716,51,0,1,1,14,2,1,40,2
1154,129,2,1230,48,0,5,1,0,0,0,33,2
1324,1253,2,1315,51,0,5,1,13,2,1,33,2
1469,291,1,1530,51,0,5,1,6,1,0,5,2
839,369,2,1952,19,0,1,1,11,0,1,36,2
712,1372,1,2114,7,0,1,1,0,0,1,26,2
368,527,2,2130,39,3,2,1,0,0,1,19,2
975,567,2,530,51,0,1,1,10,0,0,27,1
554,853,2,816,51,0,5,1,9,0,1,26,2
1051,701,3,1329,51,0,5,1,0,0,1,23,2
1051,701,3,1329,51,0,5,1,0,2,1,21,1
1051,701,3,1329,51,0,5,1,0,0,0,60,2
883,627,1,1430,51,0,5,1,14,1,1,63,2
928,396,2,1445,51,0,5,1,0,0,0,42,2
928,396,2,1445,51,0,5,1,0,2,0,3,2
1226,697,2,1546,12,0,5,1,0,0,1,54,2
475,658,2,816,51,3,5,1,11,0,0,26,2
826,708,2,855,51,0,5,1,11,0,0,25,2
1037,819,2,1610,51,0,5,1,11,0,1,23,2
395,1445,1,400,25,3,0,1,0,0,1,26,1
732,698,2,1221,51,0,5,1,11,0,0,24,2
725,499,1,1025,51,0,5,1,13,1,1,45,2
1236,1252,2,1921,51,0,1,1,0,0,0,21,2
1236,1252,2,1921,51,0,1,1,0,2,1,20,2
5,1503,1,1950,51,0,1,1,0,1,1,11,2
879,516,2,759,51,3,5,1,11,0,1,33,2
570,1248,2,1651,51,3,5,1,9,0,0,40,1
374,1326,2,2050,25,3,2,5,0,0,0,33,1
679,1365,2,2213,7,3,2,5,0,0,1,39,1
86,1466,1,100,51,3,0,1,0,2,0,17,2
540,189,1,300,19,3,2,1,0,0,1,23,2
1151,1125,2,445,43,0,2,1,15,0,1,53,2
1151,1125,2,445,43,0,2,1,15,2,0,24,2
277,1193,2,1425,51,0,5,1,11,0,1,50,1
578,480,1,2215,15,3,2,1,0,1,1,58,1
776,419,2,1145,50,0,5,1,0,0,1,51,2
203,1387,3,14,51,0,1,1,0,0,1,37,2
895,690,1,1635,51,0,5,1,15,1,1,27,2
505,83,2,1853,19,0,1,1,0,0,1,22,2
505,83,2,1853,19,0,1,1,13,0,1,45,2
505,83,2,1853,19,0,1,1,13,2,1,17,2
1536,144,2,2352,21,0,2,1,0,0,1,22,2
1572,364,2,600,51,0,1,1,11,0,1,62,2
753,641,1,815,51,0,5,1,0,1,1,46,2
528,848,1,2209,51,0,2,1,14,2,1,32,2
592,779,2,1445,51,0,5,1,0,0,0,41,2
592,779,2,1445,51,0,5,1,0,0,1,18,2
592,779,2,1445,51,0,5,1,0,2,1,18,2
445,1362,3,1756,7,0,1,1,0,0,0,61,2
445,1362,3,1756,7,0,1,1,0,0,0,35,2
846,489,2,1000,51,0,5,1,0,0,1,32,2
236,1310,4,1716,7,3,1,5,13,0,1,29,2
191,1144,2,1837,51,0,1,1,0,0,0,59,2
191,1144,2,1837,51,0,1,1,0,2,0,82,2
306,85,2,1945,51,0,1,1,0,2,0,6,2
306,85,2,1945,51,0,1,1,0,2,0,21,2
658,321,2,2030,51,0,1,1,0,0,1,25,2
354,565,1,1158,51,3,5,5,14,1,1,2,2
1342,178,1,1230,51,0,5,1,15,1,0,84,1
572,123,2,1800,19,0,1,1,4,0,1,27,2
579,475,1,102,15,3,2,1,0,0,0,23,2
1325,1274,2,1034,51,0,5,1,14,2,0,53,2
1482,445,2,1752,10,0,1,1,10,0,0,50,2
30,1529,2,1625,51,3,5,1,0,2,0,1,2
856,563,1,341,51,0,2,1,0,1,0,19,2
387,1334,2,1900,7,0,1,1,0,0,1,41,2
858,558,1,303,51,0,2,1,15,1,1,50,2
922,610,2,1300,51,0,5,1,11,0,1,32,1
274,417,1,825,51,0,5,5,15,2,0,27,2
1438,706,2,1520,10,0,5,1,0,0,1,35,2
1072,1042,2,1754,51,0,1,1,1,0,1,23,2
369,372,2,1700,2,0,1,1,11,0,1,46,2
513,960,2,1130,51,0,5,1,9,0,1,31,2
178,821,2,2018,51,3,1,1,11,0,1,29,2
152,822,1,630,16,3,1,5,0,0,0,27,2
152,822,1,630,16,3,1,5,0,2,0,19,1
857,560,1,815,51,0,5,1,0,1,0,10,1
1022,528,2,935,5,3,5,5,13,0,1,29,2
1104,270,1,1555,50,0,5,1,13,0,1,25,2
501,902,2,1730,51,0,1,1,11,0,1,23,2
1306,761,2,1905,43,0,1,1,1,0,0,13,2
187,156,2,2000,8,0,1,1,0,0,1,39,2
187,156,2,2000,8,0,1,1,0,2,1,16,2
187,156,2,2000,8,0,1,1,0,2,0,17,2
607,1430,2,2100,51,0,1,1,11,0,1,31,2
294,1096,2,1405,42,3,5,5,10,0,1,57,2
838,418,1,630,19,3,1,1,0,0,1,49,2
1263,1212,2,1110,51,0,5,1,0,0,0,26,2
1263,1212,2,1110,51,0,5,1,13,0,1,45,2
1263,1212,2,1110,51,0,5,1,13,2,1,45,2
1168,1146,2,1230,51,0,5,1,0,2,1,41,2
533,323,1,1336,15,0,5,1,0,1,1,74,1
39,1542,2,1415,51,0,5,1,11,0,1,21,1
1310,1210,2,1605,2,0,5,1,11,0,1,9,1
135,1308,2,1646,17,0,5,1,0,0,0,36,2
603,494,2,1734,2,0,1,1,0,2,1,26,2
603,494,2,1734,2,0,1,1,0,2,0,38,2
292,89,2,1820,18,0,1,1,0,0,0,24,2
292,89,2,1820,18,0,1,1,0,2,0,26,1
292,89,2,1820,18,0,1,1,0,0,0,36,2
1218,100,2,1912,5,0,1,1,0,0,1,47,2
68,1268,2,1733,51,0,1,1,0,0,1,51,2
1460,1522,2,750,2,0,5,1,11,0,0,47,2
702,944,2,830,25,0,5,1,11,0,1,30,1
337,175,2,900,51,0,5,1,0,0,0,21,2
1525,885,2,1310,48,0,5,1,8,0,1,61,1
1197,668,2,1445,12,0,5,1,11,0,1,52,2
84,766,2,1625,51,0,5,1,0,0,0,30,2
84,766,2,1625,51,0,5,1,0,0,1,34,2
1393,1291,2,1846,51,0,1,1,0,0,0,31,2
1456,556,1,539,7,0,1,1,0,0,1,24,2
543,358,4,726,50,0,1,1,13,0,1,47,2
543,358,4,726,50,0,1,1,0,0,0,38,2
1455,557,2,955,7,0,5,1,0,0,0,39,2
615,577,3,1015,3,0,5,1,0,0,1,31,2
215,890,2,1030,22,0,5,1,0,0,0,56,2
1418,929,2,1040,7,0,5,1,0,0,1,83,2
1418,929,2,1040,7,0,5,1,0,2,0,75,2
120,579,2,1250,51,0,5,1,14,2,0,86,2
641,234,3,1530,51,0,5,1,9,0,0,41,2
817,1062,3,1855,51,3,1,5,0,0,0,35,2
817,1062,3,1855,51,3,1,5,0,0,1,36,2
817,1062,3,1855,51,3,1,5,0,0,0,57,2
918,341,3,1420,50,0,5,1,0,2,0,23,2
448,1251,1,1523,25,0,5,1,14,2,0,3,2
684,1366,2,1718,7,0,5,1,0,0,0,31,2
1570,982,3,1500,24,0,5,1,10,0,1,60,2
1480,439,2,1515,14,0,5,1,11,0,1,57,2
111,1475,2,1623,23,0,5,1,4,0,1,50,2
417,523,2,2340,39,0,2,1,11,0,1,27,2
1054,603,2,2000,51,0,1,1,9,0,1,28,1
1004,744,3,1700,51,0,1,1,0,2,1,30,1
1274,752,2,1720,12,0,1,1,11,0,1,21,2
785,69,2,2145,49,3,2,1,0,2,1,20,2
785,69,2,2145,49,3,2,1,8,2,1,49,2
491,1161,1,1210,51,0,5,1,13,1,1,46,2
9,1497,2,1600,17,0,5,1,11,0,0,51,1
1006,1114,2,1700,51,0,1,1,11,0,1,38,1
762,675,2,800,51,0,5,1,10,0,1,50,1
15,1463,2,1505,4,0,5,1,9,0,1,18,2
1194,1030,1,1724,51,0,1,1,4,1,1,7,2
429,886,3,1715,17,0,1,1,11,0,1,23,1
151,898,2,1835,42,0,1,1,0,2,1,8,2
243,718,2,1840,51,0,1,1,11,0,0,39,2
869,6,2,1220,18,0,5,1,0,0,0,24,2
636,231,2,1330,51,0,5,1,0,0,0,38,2
636,231,2,1330,51,0,5,1,0,2,1,6,2
357,554,2,1900,51,0,1,1,9,0,1,55,1
547,203,2,1032,19,3,5,1,0,0,0,35,2
546,202,2,1058,51,0,5,1,0,0,0,47,2
1323,1270,2,1446,51,3,5,1,0,0,0,34,2
622,663,2,1600,51,0,5,3,10,0,1,44,2
1205,49,2,1040,49,0,5,1,0,2,0,83,2
1563,1219,2,1136,0,0,5,1,10,0,1,57,2
1161,475,2,1358,51,0,5,1,15,1,1,12,2
49,755,2,2300,51,0,2,1,0,0,1,22,1
128,134,1,1134,18,0,5,0,0,0,1,68,2
952,1137,1,1345,51,0,5,1,0,0,1,36,2
952,1137,1,1345,51,0,5,1,0,2,0,13,2
952,1137,1,1345,51,0,5,1,0,2,0,12,2
952,1137,1,1345,51,0,5,1,0,2,0,12,2
1081,357,2,1428,11,0,5,1,0,0,1,30,2
1081,357,2,1428,11,0,5,1,0,2,1,40,2
955,543,2,1745,51,0,1,1,0,2,0,25,2
628,71,3,1520,49,0,5,1,8,0,1,43,2
772,278,2,1900,51,0,1,1,0,0,1,37,2
697,681,1,2304,3,3,2,5,0,0,0,19,1
176,135,1,1700,8,0,1,1,0,1,0,18,2
1489,1498,1,1615,51,0,5,1,1,1,1,30,2
1457,484,2,1245,51,0,5,1,0,0,0,71,2
602,285,3,1750,51,0,1,1,0,2,1,5,2
1270,717,2,905,51,3,5,4,0,0,1,59,2
747,1380,1,936,7,0,5,1,14,2,0,79,2
914,765,1,1515,51,0,5,1,14,2,1,30,2
1086,1122,1,1722,51,0,1,1,0,1,1,32,1
132,945,3,1707,51,0,1,1,0,0,0,45,2
793,594,1,1700,51,0,1,1,6,1,1,31,1
682,328,2,2030,51,0,2,1,9,0,1,23,1
729,1403,2,900,51,0,5,1,11,0,1,57,2
1538,1488,4,1609,0,0,5,1,0,0,1,23,2
1397,1188,2,1729,12,0,1,1,10,0,1,26,1
1504,1546,2,1853,51,0,1,1,0,2,0,77,2
802,1221,2,1000,51,0,5,1,0,0,0,39,2
1116,882,2,930,51,0,5,1,2,0,1,40,2
311,1229,2,645,51,0,1,1,0,0,0,40,2
328,113,2,1346,33,0,5,1,11,0,1,45,2
951,1397,1,1402,51,0,5,1,0,1,0,93,2
1534,1496,3,1437,0,0,5,1,0,0,0,27,2
1534,1496,3,1437,0,0,5,1,0,2,0,6,2
638,1402,2,1639,51,0,5,1,11,0,1,11,2
1498,1561,1,2257,44,0,2,1,15,1,1,21,2
351,249,2,615,8,0,1,1,10,0,1,46,1
1027,1075,1,2145,51,0,2,1,0,1,1,62,2
1372,1350,2,801,51,0,5,1,0,0,1,48,2
377,245,2,1556,50,0,5,1,0,2,0,16,2
377,245,2,1556,50,0,5,1,0,0,0,35,2
377,245,2,1556,50,0,5,1,0,2,1,13,2
848,837,2,1835,3,0,1,1,0,0,1,37,2
848,837,2,1835,3,0,1,1,0,0,1,64,2
848,837,2,1835,3,0,1,1,0,2,0,60,2
107,1211,2,2118,22,0,1,1,0,0,1,38,2
112,842,2,932,42,0,5,1,0,0,1,34,2
112,842,2,932,42,0,5,1,0,0,1,53,2
1562,1240,2,1020,0,0,5,1,0,0,0,56,2
1562,1240,2,1020,0,0,5,1,0,2,1,60,2
553,996,2,1230,51,0,5,1,14,2,0,70,2
477,1177,2,1938,25,0,1,1,5,0,1,19,2
905,1083,2,1610,5,0,5,1,0,2,1,57,2
905,1083,2,1610,5,0,5,1,0,2,0,51,2
14,1461,2,1110,4,3,5,1,0,0,0,60,2
970,733,2,1224,5,0,5,1,11,0,1,21,2
629,598,2,1259,51,0,5,1,0,0,1,34,2
325,1054,1,1435,51,0,5,1,0,1,1,40,2
434,386,3,1808,2,0,1,1,0,0,1,40,2
434,386,3,1808,2,0,1,1,0,2,0,34,2
1166,54,2,1727,48,0,1,1,0,0,0,20,2
1401,82,1,1820,14,0,1,1,6,1,1,32,2
1412,907,2,1220,7,0,5,1,0,2,0,10,2
1382,1256,1,1630,7,0,5,1,0,1,1,22,1
652,240,2,1940,19,0,1,1,10,0,1,46,2
1151,1124,2,2000,51,0,1,1,0,0,0,26,2
1229,215,2,840,5,0,5,1,0,0,1,41,2
1229,215,2,840,5,0,5,1,0,2,0,14,2
1229,215,2,840,5,0,5,1,0,2,0,11,2
1435,1487,1,1525,2,0,5,1,0,2,1,14,2
1208,1117,4,1800,2,0,1,1,0,2,1,16,1
1208,1117,4,1800,2,0,1,1,0,2,0,12,2
1208,1117,4,1800,2,0,1,1,0,2,0,35,2
1208,1117,4,1800,2,0,1,1,0,2,0,45,2
1208,1117,4,1800,2,0,1,1,0,2,0,55,2
1066,973,2,2256,51,3,2,1,0,0,1,27,2
1066,973,2,2256,51,3,2,1,0,2,1,15,2
1512,404,2,647,10,3,1,1,11,0,1,39,2
715,163,4,1600,51,0,5,1,0,2,0,21,2
715,163,4,1600,51,0,5,1,0,2,0,2,2
859,633,2,1000,51,0,5,1,1,0,1,36,2
1263,133,1,1630,51,0,5,1,13,1,1,7,2
1053,433,2,810,51,3,5,5,11,0,0,32,2
1370,329,2,1553,48,0,5,1,0,0,1,27,2
1178,1171,2,2000,51,0,2,1,11,0,1,22,2
1444,977,1,2130,51,0,2,1,0,0,1,31,2
1018,152,2,825,51,3,5,5,0,0,1,26,2
367,370,2,1245,6,0,5,1,0,0,1,26,2
1477,453,2,750,10,0,5,1,11,0,0,53,2
562,345,2,1152,15,0,5,1,0,0,0,51,2
1139,326,2,1313,11,0,5,1,9,0,1,23,1
710,355,2,1414,51,0,5,1,9,0,1,21,2
971,1400,1,1440,7,0,5,1,9,0,1,20,1
1171,1093,2,1636,51,0,5,1,0,2,0,10,2
1171,1093,2,1636,51,0,5,1,0,2,0,7,2
1012,30,2,1717,51,0,1,1,0,0,0,29,2
1503,639,1,2000,14,0,2,1,0,2,0,20,2
740,412,2,2338,50,3,2,1,0,2,0,25,2
740,412,2,2338,50,3,2,1,15,0,1,33,2
1429,1164,2,627,51,3,1,1,0,2,1,19,2
567,409,2,1043,15,3,5,1,0,0,1,21,1
567,409,2,1043,15,3,5,1,0,0,1,44,2
567,409,2,1043,15,3,5,1,0,2,0,10,2
398,266,1,1255,50,3,5,5,0,2,0,64,1
672,389,2,1456,51,0,5,1,0,0,1,39,2
672,389,2,1456,51,0,5,1,0,0,1,29,2
984,801,2,1600,5,3,5,5,10,0,1,52,2
72,845,2,1747,16,0,1,1,11,0,1,48,2
642,288,2,1915,51,0,1,1,0,2,0,52,2
339,1075,2,440,17,0,2,1,0,0,1,50,2
339,1075,2,440,17,0,2,1,0,2,1,22,2
339,1075,2,440,17,0,2,1,0,2,1,24,2
452,826,1,1338,51,0,5,1,0,2,0,37,2
301,1081,2,1900,51,3,1,1,0,0,0,54,1
1320,244,1,511,48,3,2,5,0,0,1,42,2
201,1538,5,1525,23,0,5,1,0,0,1,62,2
201,1538,5,1525,23,0,5,1,15,0,1,37,2
689,702,1,1015,51,0,5,1,14,2,0,70,2
615,676,2,1430,17,0,5,1,11,0,1,29,2
1079,970,2,1715,51,0,1,1,11,0,1,37,2
312,1073,2,1815,42,0,1,1,11,0,1,58,2
350,399,2,815,51,0,5,1,11,0,1,17,2
656,318,1,1000,51,0,5,1,0,1,0,78,1
1291,791,1,1115,51,0,5,1,14,2,0,82,1
1278,1265,2,1346,51,0,5,1,9,0,1,36,1
1389,795,3,1530,51,0,5,1,11,0,1,14,2
266,78,2,1745,48,3,1,5,0,0,0,25,2
1317,724,2,1815,43,0,1,1,11,0,1,38,1
797,517,1,1730,51,0,1,1,14,2,0,55,2
748,632,1,745,51,0,5,1,11,1,0,43,2
229,541,2,1500,6,0,5,1,11,0,1,13,2
1467,24,2,1545,35,0,5,1,11,0,1,39,1
129,1046,2,1015,51,0,5,1,0,2,0,27,2
129,1046,2,1015,51,0,5,1,0,2,0,21,2
27,1533,2,1400,25,0,5,1,0,0,1,74,2
1486,793,2,600,48,0,1,1,8,0,1,36,2
1486,793,2,600,48,0,1,1,0,2,1,32,2
1095,988,1,1733,2,0,1,1,0,1,1,27,1
691,0,2,1107,51,0,5,1,0,0,0,37,2
691,0,2,1107,51,0,5,1,0,0,0,50,2
1378,924,1,1323,51,0,5,1,9,0,1,22,1
1378,924,1,1323,51,0,5,1,9,1,0,30,1
920,1016,1,1545,51,0,5,1,9,0,1,78,1
1395,1195,2,1630,51,0,5,1,0,0,0,45,2
345,155,2,1828,51,0,1,1,0,0,1,37,2
979,1041,2,1825,51,3,1,1,11,0,1,69,2
1539,1295,1,1158,51,0,5,1,0,0,1,17,2
1548,551,2,1235,21,0,5,1,0,2,0,25,2
851,820,1,2045,51,0,2,1,0,1,1,32,2
683,777,2,825,51,3,5,5,0,1,1,54,1
1414,864,1,1850,51,0,1,1,7,1,0,86,2
985,615,2,1220,51,0,5,1,14,2,0,53,2
1232,707,2,2020,12,0,1,1,4,0,1,23,2
183,393,1,5,51,3,2,1,0,0,1,20,2
476,888,1,1255,51,0,5,1,15,2,0,39,2
404,1097,2,1628,51,0,5,1,0,0,1,37,2
300,1367,1,1600,51,3,5,1,9,0,0,20,2
441,938,1,1802,51,3,2,5,11,0,0,62,1
1510,1560,1,1909,47,0,2,1,0,1,1,16,2
717,685,3,2025,51,0,2,1,0,0,1,27,2
1146,1116,1,2035,2,3,2,1,0,0,0,33,2
893,691,2,1255,51,0,5,1,11,0,1,23,2
915,860,4,120,2,3,4,1,0,2,1,23,1
278,990,2,849,51,3,5,1,0,0,0,55,2
278,990,2,849,51,3,5,1,0,2,0,33,2
278,990,2,849,51,3,5,1,0,2,0,32,2
779,281,2,900,19,0,5,1,11,0,1,50,2
1303,909,2,1134,51,0,5,1,13,0,1,24,2
979,1040,2,1331,51,0,5,1,0,0,1,27,2
1217,1274,2,1510,51,0,5,1,0,0,0,38,2
451,867,2,901,51,0,5,1,11,0,1,46,2
582,546,2,1020,2,0,5,1,0,0,1,55,2
1515,456,1,900,51,0,5,1,0,1,0,37,2
404,919,2,1310,17,0,5,1,11,0,1,24,2
1569,352,2,1348,10,0,5,1,0,0,1,72,2
1569,352,2,1348,10,0,5,1,0,0,1,39,2
1569,352,2,1348,10,0,5,1,0,2,0,27,1
1569,352,2,1348,10,0,5,1,0,2,1,31,2
1569,352,2,1348,10,0,5,1,0,2,0,32,2
1569,352,2,1348,10,0,5,1,0,2,1,26,2
892,673,2,1045,51,0,5,1,0,0,1,35,2
202,1393,2,1630,51,0,5,1,0,0,0,30,2
51,818,1,2023,16,3,2,5,0,1,1,30,2
1380,728,1,815,51,0,5,1,11,0,1,15,2
1335,666,2,1218,43,0,5,1,0,2,0,67,2
1335,666,2,1218,43,0,5,1,0,2,0,26,2
717,335,2,1510,51,0,5,1,11,0,1,47,2
605,683,2,1615,51,0,5,1,0,0,1,38,2
1463,530,2,1040,7,0,5,1,0,0,0,46,2
