GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
424589,439358,3,1011,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,83,Slight
430119,433796,2,1909,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,25,Serious
428046,424375,2,1130,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,30,Slight
431002,426514,2,1243,M1,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,23,Slight
430156,433763,1,1155,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Male,65,Slight
421297,434056,2,1615,A647,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,45,Slight
427206,435738,1,1920,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,23,Slight
425413,440393,3,905,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,47,Serious
428749,438559,1,1019,A6120,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,43,Fatal
431288,433861,2,1450,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,75,Slight
427983,436032,2,1631,A660,Dry,Daylight: Street lights present,Fine without high winds,Car0,Pedestrian,Female,19,Serious
435406,433577,2,1805,B6159,Dry,Darkness: Street lights present and lit,Fine without high winds,Motorcycle 12Motorcycle over 500cccc to Motorcycle over 500cc00cc,Driver or rider,Male,22,Serious
429597,432562,2,1936,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Pedal cycleCar,Driver or rider,Male,52,Slight
429597,432562,2,1936,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Pedal cycleCar,Vehicle or pillion passenger,Female,40,Slight
433758,425846,2,2003,M62,Dry,Darkness: Street lights present but unlit,Fine without high winds,Car,Driver or rider,Male,27,Slight
433758,425846,2,2003,M62,Dry,Darkness: Street lights present but unlit,Fine without high winds,Car,Vehicle or pillion passenger,Male,27,Slight
433758,425846,2,2003,M62,Dry,Darkness: Street lights present but unlit,Fine without high winds,Car,Vehicle or pillion passenger,Female,45,Slight
433758,425846,2,2003,M62,Dry,Darkness: Street lights present but unlit,Fine without high winds,Car,Vehicle or pillion passenger,Male,5,Slight
433758,425846,2,2003,M62,Dry,Darkness: Street lights present but unlit,Fine without high winds,Car,Vehicle or pillion passenger,Female,45,Slight
433758,425846,2,2003,M62,Dry,Darkness: Street lights present but unlit,Fine without high winds,Car,Vehicle or pillion passenger,Female,14,Slight
428630,436980,2,2024,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,77,Slight
428630,436980,2,2024,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,26,Slight
428630,436980,2,2024,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,25,Slight
428630,436980,2,2024,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,27,Slight
425964,434125,2,1810,A647,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Motorcycle 12Motorcycle over 500cccc to Motorcycle over 500cc00cc,Driver or rider,Male,30,Fatal
425964,434125,2,1810,A647,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,72,Slight
425964,434125,2,1810,A647,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,70,Serious
433897,436116,2,2000,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,33,Slight
433897,436116,2,2000,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,55,Slight
429417,433854,2,950,A58,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,43,Slight
431204,434324,1,1718,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Pedal cycleCar,Pedestrian,Female,6,Serious
432397,434884,2,1430,B6159,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,42,Slight
430211,434362,2,1815,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Vehicle or pillion passenger,Female,56,Slight
428010,426242,2,1055,A650,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,84,Slight
429603,431816,2,1450,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,24,Slight
429213,433497,2,1740,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,39,Slight
429904,434337,2,1302,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,19,Slight
431768,434662,1,1144,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,20,Slight
426626,428772,2,800,A643,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,12,Slight
426626,428772,2,800,A643,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,12,Slight
425139,437864,1,1415,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,21,Slight
429763,432753,1,1730,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,24,Slight
421056,439384,2,1811,A65,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,25,Slight
417883,443325,2,1630,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,47,Slight
430098,433900,2,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Female,22,Slight
430349,431183,1,1900,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,14,Serious
438867,426776,1,1500,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,52,Slight
425541,432450,3,2024,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,15,Serious
429040,433534,2,1700,A58(M),Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,55,Slight
430914,436997,1,1130,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,81,Serious
429076,433048,2,645,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,50,Slight
429910,436617,1,800,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,15,Slight
430778,438714,3,918,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,63,Slight
427403,431207,2,810,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,25,Slight
441867,427768,2,1429,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under,Driver or rider,Male,16,Slight
430380,434973,2,2015,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,34,Slight
430380,434973,2,2015,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,26,Slight
430627,426522,3,1450,M62,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,74,Slight
428644,436994,1,1800,B6157,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,75,Slight
428644,436994,1,1800,B6157,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,59,Serious
426612,429714,2,1854,M621,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,57,Slight
428093,434657,1,1930,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,12,Serious
429986,431295,2,2123,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,19,Slight
429180,438756,4,2038,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,48,Slight
428097,434513,2,1100,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,23,Slight
429828,432296,2,1435,M621,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,31,Slight
427558,433895,3,1728,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,46,Slight
427558,433895,3,1728,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,40,Slight
422914,433585,2,715,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,46,Slight
422914,433585,2,715,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Vehicle or pillion passenger,Female,48,Serious
428191,427777,5,1033,B6123,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,32,Slight
428858,436547,1,830,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,72,Slight
430699,433451,1,1331,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,33,Slight
427986,430307,2,1625,A6110,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,52,Slight
432050,439738,2,855,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,24,Slight
422475,427902,2,947,A650,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,55,Slight
433240,434039,1,1200,A64,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Pedestrian,Male,20,Serious
433678,429590,2,730,A639,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,30,Slight
431437,435719,2,1715,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,51,Slight
430696,433338,2,900,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,39,Slight
425186,436012,2,1900,B6157,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Male,49,Serious
425186,436012,2,1900,B6157,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Vehicle or pillion passenger,Female,54,Serious
425186,436012,2,1900,B6157,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Male,42,Slight
422439,432162,5,430,U,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Driver or rider,Male,21,Serious
422439,432162,5,430,U,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Vehicle or pillion passenger,Female,20,Slight
427569,434540,2,805,A65,Wet/Damp,Daylight: Street lights present,Fog or mist (if hazard),Pedal cycle,Driver or rider,Female,27,Slight
427710,430880,2,845,A6110,Wet/Damp,Daylight: Street lights present,Raining without high winds,Taxi/Private hire car,Vehicle or pillion passenger,Female,21,Slight
434359,432773,1,1438,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,3,Slight
432656,436882,1,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,39,Slight
434683,433570,2,2000,B6159,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,35,Slight
430569,435259,1,40,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,18,Serious
430418,433809,1,1640,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,35,Slight
426282,435582,2,2056,A65,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Vehicle or pillion passenger,Female,44,Slight
435845,440373,2,935,A58,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,69,Slight
433926,434122,2,1300,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,59,Slight
437431,425628,2,1350,M62,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,16,Slight
437431,425628,2,1350,M62,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,15,Slight
441546,431859,2,1855,A63,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,36,Slight
441546,431859,2,1855,A63,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,49,Slight
434386,425866,2,2149,M62,Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Male,46,Slight
434386,425866,2,2149,M62,Dry,Darkness: No street lighting,Fine without high winds,Car,Vehicle or pillion passenger,Male,1,Serious
434386,425866,2,2149,M62,Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Male,55,Serious
434386,425866,2,2149,M62,Dry,Darkness: No street lighting,Fine without high winds,Car,Vehicle or pillion passenger,Female,52,Serious
434386,425866,2,2149,M62,Dry,Darkness: No street lighting,Fine without high winds,Car,Vehicle or pillion passenger,Male,16,Serious
421962,436562,2,1245,U,Wet/Damp,Daylight: Street lights present,Other,Car,Vehicle or pillion passenger,Female,39,Slight
421626,434915,1,1506,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Car,Pedestrian,Female,13,Slight
430063,433752,1,1629,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,37,Slight
430840,433326,1,1015,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,31,Slight
431745,428514,2,1515,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,30,Slight
426223,427417,1,1526,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,12,Serious
425024,433158,2,1822,A6110,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,45,Slight
428682,433139,2,43,A647,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Driver or rider,Male,26,Slight
428682,433139,2,43,A647,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Vehicle or pillion passenger,Male,20,Slight
430542,432699,2,905,A653,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,17,Slight
427498,435929,2,1730,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Pedal cycle,Driver or rider,Female,21,Slight
435554,433602,1,1500,B6159,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,11,Slight
435087,436579,1,900,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,7,Slight
421206,434127,2,1830,A647,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,27,Slight
420496,445124,2,1004,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,72,Serious
432735,429742,2,1130,A639,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,48,Serious
